qa_id,method,question,article_id,relevant_chunk_ids,retrieved_chunk_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10
225322_2,bm25,Đợt hội quân tháng 3 của tuyển Việt Nam dưới thời HLV Troussier được tổ chức ra sao?,225322,"[""225322_structured_0000""]","[""225496_structured_0000"", ""225317_structured_0000"", ""223834_structured_0000"", ""223075_structured_0000"", ""222973_structured_0000"", ""223259_structured_0000"", ""223508_structured_0001"", ""223508_structured_0000"", ""223822_structured_0000"", ""225496_structured_0001"", ""223627_structured_0000"", ""221944_structured_0002"", ""223745_structured_0000"", ""221944_structured_0001"", ""225465_structured_0000"", ""223507_structured_0000"", ""225350_structured_0000"", ""224023_structured_0000"", ""225072_structured_0000"", ""225322_structured_0000"", ""223166_structured_0000"", ""222809_structured_0000"", ""223976_structured_0001"", ""223302_structured_0001"", ""223302_structured_0000"", ""225350_structured_0001"", ""221666_structured_0000"", ""224695_structured_0001"", ""222839_structured_0000"", ""222973_structured_0001"", ""223075_structured_0001"", ""223537_structured_0000"", ""222815_structured_0000"", ""224003_structured_0000"", ""223822_structured_0001"", ""223306_structured_0000"", ""223537_structured_0001"", ""223259_structured_0001"", ""222839_structured_0001"", ""225467_structured_0000"", ""223114_structured_0001"", ""223976_structured_0000"", ""221944_structured_0000"", ""222947_structured_0000"", ""225467_structured_0001"", ""222815_structured_0001"", ""220656_structured_0001"", ""223306_structured_0001"", ""219426_structured_0001"", ""220642_structured_0000""]",211.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225322_2,dense,Đợt hội quân tháng 3 của tuyển Việt Nam dưới thời HLV Troussier được tổ chức ra sao?,225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""225317_structured_0000"", ""223302_structured_0001"", ""224042_structured_0000"", ""225496_structured_0001"", ""224023_structured_0000"", ""225289_structured_0000"", ""225496_structured_0000"", ""225068_structured_0000"", ""223976_structured_0001"", ""225350_structured_0001"", ""223302_structured_0000"", ""222815_structured_0000"", ""223537_structured_0000"", ""222815_structured_0001"", ""223834_structured_0000"", ""225072_structured_0000"", ""223822_structured_0000"", ""225289_structured_0001"", ""223627_structured_0000"", ""223306_structured_0000"", ""223259_structured_0000"", ""223822_structured_0001"", ""222809_structured_0000"", ""223075_structured_0000"", ""223976_structured_0000"", ""223259_structured_0001"", ""223537_structured_0001"", ""223306_structured_0001"", ""222973_structured_0001"", ""225072_structured_0001"", ""225350_structured_0000"", ""225465_structured_0000"", ""128644_structured_0000"", ""223508_structured_0000"", ""223075_structured_0001"", ""222815_structured_0002"", ""223205_structured_0001"", ""224128_structured_0001"", ""222839_structured_0000"", ""222973_structured_0000"", ""223508_structured_0001"", ""128107_structured_0000"", ""223745_structured_0000"", ""223166_structured_0000"", ""222947_structured_0000"", ""128107_structured_0001"", ""127349_structured_0001"", ""127739_structured_0000"", ""127739_structured_0001""]",13043.5466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_2,hybrid,Đợt hội quân tháng 3 của tuyển Việt Nam dưới thời HLV Troussier được tổ chức ra sao?,225322,"[""225322_structured_0000""]","[""225317_structured_0000"", ""225496_structured_0000"", ""225496_structured_0001"", ""223834_structured_0000"", ""225322_structured_0000"", ""224023_structured_0000"", ""223302_structured_0001"", ""223075_structured_0000"", ""223259_structured_0000"", ""223822_structured_0000"", ""223627_structured_0000"", ""223976_structured_0001"", ""225350_structured_0001"", ""223302_structured_0000"", ""225072_structured_0000"", ""222973_structured_0000"", ""223508_structured_0000"", ""223508_structured_0001"", ""222815_structured_0000"", ""223537_structured_0000"", ""222809_structured_0000"", ""225465_structured_0000"", ""225350_structured_0000"", ""223745_structured_0000"", ""222815_structured_0001"", ""223306_structured_0000"", ""223822_structured_0001"", ""222973_structured_0001"", ""223166_structured_0000"", ""223259_structured_0001"", ""223537_structured_0001"", ""223976_structured_0000"", ""223075_structured_0001"", ""222839_structured_0000"", ""223306_structured_0001"", ""222947_structured_0000"", ""224042_structured_0000"", ""225289_structured_0000"", ""225068_structured_0000"", ""221944_structured_0002"", ""221944_structured_0001"", ""223507_structured_0000"", ""225289_structured_0001"", ""221666_structured_0000"", ""224695_structured_0001"", ""225072_structured_0001"", ""128644_structured_0000"", ""224003_structured_0000"", ""222815_structured_0002"", ""223205_structured_0001""]",13622.2868,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.3868528072345416
225322_3,bm25,"Vì sao các câu lạc bộ nước ngoài không cho Quang Hải, Công Phượng và Văn Toàn về tập trung cùng tuyển Việt Nam?",225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""222973_structured_0000"", ""223627_structured_0000"", ""224610_structured_0000"", ""222973_structured_0001"", ""223834_structured_0000"", ""223507_structured_0000"", ""223976_structured_0000"", ""221651_structured_0000"", ""222471_structured_0000"", ""224003_structured_0000"", ""225537_structured_0000"", ""66351_structured_0002"", ""224458_structured_0001"", ""223114_structured_0000"", ""221666_structured_0001"", ""223745_structured_0000"", ""221769_structured_0000"", ""221651_structured_0001"", ""126670_structured_0000"", ""170223_structured_0001"", ""219436_structured_0000"", ""221172_structured_0001"", ""204092_structured_0000"", ""221944_structured_0001"", ""221666_structured_0000"", ""11050_structured_0000"", ""222806_structured_0000"", ""222088_structured_0000"", ""66351_structured_0001"", ""220642_structured_0000"", ""2283_structured_0004"", ""219999_structured_0000"", ""221109_structured_0000"", ""223508_structured_0001"", ""222327_structured_0000"", ""69331_structured_0002"", ""220656_structured_0000"", ""225537_structured_0001"", ""3422_structured_0000"", ""128134_structured_0000"", ""223075_structured_0001"", ""222727_structured_0000"", ""221474_structured_0000"", ""225709_structured_0000"", ""24186_structured_0003"", ""223508_structured_0000"", ""220531_structured_0000"", ""221769_structured_0001"", ""11050_structured_0001""]",220.3987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_3,dense,"Vì sao các câu lạc bộ nước ngoài không cho Quang Hải, Công Phượng và Văn Toàn về tập trung cùng tuyển Việt Nam?",225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""223834_structured_0000"", ""223627_structured_0000"", ""128107_structured_0001"", ""223507_structured_0000"", ""224610_structured_0000"", ""129185_structured_0000"", ""222471_structured_0000"", ""128107_structured_0000"", ""126670_structured_0000"", ""222973_structured_0001"", ""223976_structured_0000"", ""225537_structured_0000"", ""128460_structured_0000"", ""128227_structured_0001"", ""222110_structured_0000"", ""126937_structured_0000"", ""224023_structured_0000"", ""38017_structured_0000"", ""222973_structured_0000"", ""222201_structured_0000"", ""219436_structured_0000"", ""128125_structured_0001"", ""224042_structured_0000"", ""128200_structured_0001"", ""40562_structured_0000"", ""126810_structured_0000"", ""223508_structured_0000"", ""224458_structured_0000"", ""223740_structured_0000"", ""225317_structured_0000"", ""222839_structured_0000"", ""223508_structured_0001"", ""220569_structured_0001"", ""128644_structured_0000"", ""223302_structured_0001"", ""223976_structured_0001"", ""225537_structured_0001"", ""224458_structured_0001"", ""40562_structured_0001"", ""126694_structured_0001"", ""128477_structured_0001"", ""223075_structured_0001"", ""221651_structured_0000"", ""223306_structured_0001"", ""128139_structured_0001"", ""128200_structured_0002"", ""126937_structured_0001"", ""127349_structured_0002"", ""222269_structured_0000""]",12942.4005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_3,hybrid,"Vì sao các câu lạc bộ nước ngoài không cho Quang Hải, Công Phượng và Văn Toàn về tập trung cùng tuyển Việt Nam?",225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""223627_structured_0000"", ""223834_structured_0000"", ""224610_structured_0000"", ""223507_structured_0000"", ""222973_structured_0001"", ""222471_structured_0000"", ""222973_structured_0000"", ""223976_structured_0000"", ""225537_structured_0000"", ""126670_structured_0000"", ""219436_structured_0000"", ""221651_structured_0000"", ""224458_structured_0001"", ""223508_structured_0001"", ""223508_structured_0000"", ""225537_structured_0001"", ""223075_structured_0001"", ""128107_structured_0001"", ""129185_structured_0000"", ""128107_structured_0000"", ""224003_structured_0000"", ""66351_structured_0002"", ""128460_structured_0000"", ""128227_structured_0001"", ""223114_structured_0000"", ""221666_structured_0001"", ""222110_structured_0000"", ""126937_structured_0000"", ""223745_structured_0000"", ""221769_structured_0000"", ""224023_structured_0000"", ""221651_structured_0001"", ""38017_structured_0000"", ""170223_structured_0001"", ""222201_structured_0000"", ""128125_structured_0001"", ""221172_structured_0001"", ""204092_structured_0000"", ""224042_structured_0000"", ""128200_structured_0001"", ""221944_structured_0001"", ""221666_structured_0000"", ""40562_structured_0000"", ""11050_structured_0000"", ""126810_structured_0000"", ""222806_structured_0000"", ""222088_structured_0000"", ""224458_structured_0000"", ""223740_structured_0000""]",13439.3423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_4,bm25,Tình hình thi đấu ở nước ngoài của Quang Hải và Công Phượng khác nhau như thế nào?,225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""126937_structured_0000"", ""126670_structured_0000"", ""222973_structured_0000"", ""126937_structured_0002"", ""224003_structured_0000"", ""221651_structured_0000"", ""126937_structured_0001"", ""222471_structured_0000"", ""128134_structured_0000"", ""129185_structured_0000"", ""127819_structured_0000"", ""225537_structured_0000"", ""128460_structured_0001"", ""220656_structured_0000"", ""224610_structured_0000"", ""223507_structured_0000"", ""128460_structured_0000"", ""219999_structured_0000"", ""222973_structured_0001"", ""223627_structured_0000"", ""222839_structured_0000"", ""39762_structured_0000"", ""38633_structured_0000"", ""222806_structured_0000"", ""128134_structured_0001"", ""224458_structured_0001"", ""225523_structured_0001"", ""26616_structured_0000"", ""220531_structured_0002"", ""32847_structured_0000"", ""38056_structured_0000"", ""224464_structured_0000"", ""26200_structured_0000"", ""26616_structured_0003"", ""36907_structured_0000"", ""7785_structured_0000"", ""221878_structured_0000"", ""129185_structured_0001"", ""26200_structured_0001"", ""220138_structured_0000"", ""222718_structured_0001"", ""36289_structured_0000"", ""124088_structured_0000"", ""220546_structured_0000"", ""126803_structured_0000"", ""48576_structured_0006"", ""36399_structured_0000"", ""223154_structured_0000"", ""41912_structured_0000""]",174.6049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_4,dense,Tình hình thi đấu ở nước ngoài của Quang Hải và Công Phượng khác nhau như thế nào?,225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""222471_structured_0000"", ""128107_structured_0001"", ""223507_structured_0000"", ""222839_structured_0000"", ""225537_structured_0000"", ""222973_structured_0001"", ""223834_structured_0000"", ""129185_structured_0000"", ""223627_structured_0000"", ""126670_structured_0000"", ""128460_structured_0000"", ""219436_structured_0000"", ""222973_structured_0000"", ""225537_structured_0001"", ""221651_structured_0000"", ""224610_structured_0000"", ""128460_structured_0001"", ""222110_structured_0000"", ""224458_structured_0001"", ""126937_structured_0000"", ""128107_structured_0000"", ""222269_structured_0000"", ""224458_structured_0000"", ""221651_structured_0001"", ""224464_structured_0000"", ""128227_structured_0001"", ""36289_structured_0000"", ""128139_structured_0001"", ""128125_structured_0001"", ""222269_structured_0001"", ""126937_structured_0001"", ""219999_structured_0000"", ""223508_structured_0001"", ""128227_structured_0000"", ""218945_structured_0000"", ""223508_structured_0000"", ""126937_structured_0002"", ""223976_structured_0000"", ""223740_structured_0000"", ""129185_structured_0001"", ""128477_structured_0001"", ""124469_structured_0001"", ""221878_structured_0000"", ""127819_structured_0000"", ""128200_structured_0001"", ""126810_structured_0000"", ""226452_structured_0000"", ""220855_structured_0001"", ""124152_structured_0000""]",12888.6844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225322_4,hybrid,Tình hình thi đấu ở nước ngoài của Quang Hải và Công Phượng khác nhau như thế nào?,225322,"[""225322_structured_0000""]","[""225322_structured_0000"", ""222471_structured_0000"", ""126670_structured_0000"", ""222973_structured_0000"", ""225537_structured_0000"", ""223507_structured_0000"", ""129185_structured_0000"", ""126937_structured_0000"", ""221651_structured_0000"", ""222839_structured_0000"", ""222973_structured_0001"", ""128460_structured_0000"", ""223627_structured_0000"", ""128460_structured_0001"", ""224610_structured_0000"", ""126937_structured_0002"", ""126937_structured_0001"", ""224458_structured_0001"", ""127819_structured_0000"", ""219999_structured_0000"", ""224464_structured_0000"", ""36289_structured_0000"", ""129185_structured_0001"", ""221878_structured_0000"", ""128107_structured_0001"", ""224003_structured_0000"", ""223834_structured_0000"", ""128134_structured_0000"", ""219436_structured_0000"", ""220656_structured_0000"", ""225537_structured_0001"", ""222110_structured_0000"", ""128107_structured_0000"", ""222269_structured_0000"", ""39762_structured_0000"", ""224458_structured_0000"", ""38633_structured_0000"", ""221651_structured_0001"", ""222806_structured_0000"", ""128134_structured_0001"", ""128227_structured_0001"", ""225523_structured_0001"", ""128139_structured_0001"", ""26616_structured_0000"", ""128125_structured_0001"", ""220531_structured_0002"", ""222269_structured_0001"", ""32847_structured_0000"", ""38056_structured_0000"", ""223508_structured_0001""]",13279.1503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_1,bm25,Hệ thống nhà thuốc Long Châu và STADA Pymepharco đã triển khai những hoạt động kiểm tra sức khỏe cụ thể nào cho người dân trong sự kiện hợp tác?,114604,"[""114604_structured_0000"", ""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0000"", ""29260_structured_0002"", ""114604_structured_0002"", ""29260_structured_0001"", ""29260_structured_0003"", ""206172_structured_0002"", ""29054_structured_0002"", ""206172_structured_0001"", ""28541_structured_0000"", ""206172_structured_0000"", ""56306_structured_0000"", ""29260_structured_0000"", ""65134_structured_0000"", ""56306_structured_0001"", ""29260_structured_0004"", ""28541_structured_0001"", ""29054_structured_0001"", ""29054_structured_0000"", ""205994_structured_0000"", ""205994_structured_0002"", ""108231_structured_0000"", ""205994_structured_0001"", ""114933_structured_0000"", ""62185_structured_0000"", ""65134_structured_0001"", ""208779_structured_0000"", ""210063_structured_0001"", ""108231_structured_0001"", ""29266_structured_0000"", ""184334_structured_0001"", ""28731_structured_0001"", ""208739_structured_0000"", ""22819_structured_0001"", ""208739_structured_0001"", ""188728_structured_0002"", ""24678_structured_0000"", ""29478_structured_0002"", ""209066_structured_0000"", ""108746_structured_0004"", ""52997_structured_0001"", ""109037_structured_0001"", ""117545_structured_0001"", ""184808_structured_0000"", ""29266_structured_0001"", ""183751_structured_0001"", ""188332_structured_0002"", ""108652_structured_0002"", ""181056_structured_0002"", ""240023_structured_0001""]",286.3099,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_1,dense,Hệ thống nhà thuốc Long Châu và STADA Pymepharco đã triển khai những hoạt động kiểm tra sức khỏe cụ thể nào cho người dân trong sự kiện hợp tác?,114604,"[""114604_structured_0000"", ""114604_structured_0001""]","[""114604_structured_0002"", ""114604_structured_0001"", ""114604_structured_0000"", ""206172_structured_0002"", ""206172_structured_0001"", ""206172_structured_0000"", ""29260_structured_0001"", ""28541_structured_0001"", ""65134_structured_0001"", ""65134_structured_0000"", ""29054_structured_0002"", ""29260_structured_0002"", ""29260_structured_0000"", ""29260_structured_0004"", ""28541_structured_0000"", ""114933_structured_0000"", ""208779_structured_0000"", ""29260_structured_0003"", ""114933_structured_0001"", ""29478_structured_0002"", ""208739_structured_0000"", ""210063_structured_0001"", ""29054_structured_0001"", ""209140_structured_0000"", ""56306_structured_0001"", ""205994_structured_0002"", ""208739_structured_0001"", ""209140_structured_0001"", ""209660_structured_0001"", ""31836_structured_0002"", ""56306_structured_0000"", ""137958_structured_0000"", ""68725_structured_0001"", ""24016_structured_0002"", ""29478_structured_0004"", ""28731_structured_0001"", ""209713_structured_0001"", ""205994_structured_0001"", ""208779_structured_0001"", ""114376_structured_0000"", ""256915_structured_0000"", ""189823_structured_0000"", ""56306_structured_0002"", ""115072_structured_0001"", ""66795_structured_0002"", ""189823_structured_0001"", ""29116_structured_0002"", ""207679_structured_0000"", ""210063_structured_0000"", ""206259_structured_0000""]",13769.8665,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6934264036172708
114604_1,hybrid,Hệ thống nhà thuốc Long Châu và STADA Pymepharco đã triển khai những hoạt động kiểm tra sức khỏe cụ thể nào cho người dân trong sự kiện hợp tác?,114604,"[""114604_structured_0000"", ""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0002"", ""114604_structured_0000"", ""206172_structured_0002"", ""29260_structured_0001"", ""206172_structured_0001"", ""29260_structured_0002"", ""206172_structured_0000"", ""29054_structured_0002"", ""29260_structured_0003"", ""65134_structured_0000"", ""28541_structured_0001"", ""28541_structured_0000"", ""29260_structured_0000"", ""29260_structured_0004"", ""65134_structured_0001"", ""56306_structured_0001"", ""114933_structured_0000"", ""56306_structured_0000"", ""29054_structured_0001"", ""208779_structured_0000"", ""205994_structured_0002"", ""210063_structured_0001"", ""208739_structured_0000"", ""29478_structured_0002"", ""205994_structured_0001"", ""208739_structured_0001"", ""28731_structured_0001"", ""114933_structured_0001"", ""29054_structured_0000"", ""205994_structured_0000"", ""108231_structured_0000"", ""209140_structured_0000"", ""62185_structured_0000"", ""209140_structured_0001"", ""108231_structured_0001"", ""209660_structured_0001"", ""29266_structured_0000"", ""31836_structured_0002"", ""184334_structured_0001"", ""137958_structured_0000"", ""68725_structured_0001"", ""22819_structured_0001"", ""24016_structured_0002"", ""29478_structured_0004"", ""188728_structured_0002"", ""209713_structured_0001"", ""24678_structured_0000"", ""208779_structured_0001"", ""209066_structured_0000""]",13615.9786,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
114604_2,bm25,Chương trình hợp tác giữa Long Châu và STADA Pymepharco tập trung giải quyết vấn đề sức khỏe nào và hướng đến thông điệp gì cho cộng đồng?,114604,"[""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0002"", ""114604_structured_0000"", ""29260_structured_0000"", ""206172_structured_0001"", ""29260_structured_0001"", ""208779_structured_0000"", ""206172_structured_0000"", ""29260_structured_0002"", ""29054_structured_0002"", ""65134_structured_0000"", ""29260_structured_0003"", ""206172_structured_0002"", ""56306_structured_0001"", ""35855_structured_0001"", ""209372_structured_0000"", ""29260_structured_0004"", ""97673_structured_0001"", ""211376_structured_0000"", ""208739_structured_0001"", ""12908_structured_0000"", ""28541_structured_0001"", ""32486_structured_0003"", ""56306_structured_0000"", ""84025_structured_0000"", ""29054_structured_0001"", ""208739_structured_0000"", ""52997_structured_0002"", ""109559_structured_0000"", ""173895_structured_0000"", ""95298_structured_0000"", ""158375_structured_0000"", ""6202_structured_0001"", ""117545_structured_0001"", ""4946_structured_0001"", ""117545_structured_0002"", ""196229_structured_0002"", ""15417_structured_0001"", ""28541_structured_0000"", ""52734_structured_0002"", ""262272_structured_0000"", ""176603_structured_0000"", ""210063_structured_0001"", ""65134_structured_0001"", ""208779_structured_0001"", ""258101_structured_0002"", ""19982_structured_0001"", ""192874_structured_0002"", ""137484_structured_0003"", ""52997_structured_0001""]",227.8303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_2,dense,Chương trình hợp tác giữa Long Châu và STADA Pymepharco tập trung giải quyết vấn đề sức khỏe nào và hướng đến thông điệp gì cho cộng đồng?,114604,"[""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0000"", ""114604_structured_0002"", ""206172_structured_0002"", ""206172_structured_0001"", ""206172_structured_0000"", ""29260_structured_0001"", ""65134_structured_0001"", ""29054_structured_0002"", ""65134_structured_0000"", ""29260_structured_0000"", ""28541_structured_0001"", ""29260_structured_0002"", ""29260_structured_0004"", ""28541_structured_0000"", ""208779_structured_0000"", ""208739_structured_0000"", ""29054_structured_0001"", ""137958_structured_0000"", ""29260_structured_0003"", ""208739_structured_0001"", ""68875_structured_0000"", ""209140_structured_0000"", ""208779_structured_0001"", ""29478_structured_0002"", ""205994_structured_0002"", ""210063_structured_0001"", ""114933_structured_0000"", ""209140_structured_0001"", ""114933_structured_0001"", ""56306_structured_0000"", ""29054_structured_0000"", ""29478_structured_0004"", ""206259_structured_0000"", ""108231_structured_0001"", ""19896_structured_0000"", ""109100_structured_0002"", ""108231_structured_0000"", ""29478_structured_0001"", ""56306_structured_0001"", ""209372_structured_0000"", ""29742_structured_0001"", ""209713_structured_0000"", ""209713_structured_0001"", ""30671_structured_0002"", ""206259_structured_0001"", ""256915_structured_0000"", ""114660_structured_0000"", ""19896_structured_0001"", ""29266_structured_0001""]",13510.2532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_2,hybrid,Chương trình hợp tác giữa Long Châu và STADA Pymepharco tập trung giải quyết vấn đề sức khỏe nào và hướng đến thông điệp gì cho cộng đồng?,114604,"[""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0000"", ""114604_structured_0002"", ""206172_structured_0001"", ""29260_structured_0001"", ""206172_structured_0000"", ""29260_structured_0000"", ""206172_structured_0002"", ""29054_structured_0002"", ""65134_structured_0000"", ""29260_structured_0002"", ""208779_structured_0000"", ""29260_structured_0004"", ""29260_structured_0003"", ""28541_structured_0001"", ""208739_structured_0001"", ""208739_structured_0000"", ""29054_structured_0001"", ""65134_structured_0001"", ""56306_structured_0001"", ""28541_structured_0000"", ""209372_structured_0000"", ""56306_structured_0000"", ""208779_structured_0001"", ""210063_structured_0001"", ""35855_structured_0001"", ""97673_structured_0001"", ""137958_structured_0000"", ""211376_structured_0000"", ""12908_structured_0000"", ""68875_structured_0000"", ""209140_structured_0000"", ""32486_structured_0003"", ""29478_structured_0002"", ""84025_structured_0000"", ""205994_structured_0002"", ""114933_structured_0000"", ""52997_structured_0002"", ""109559_structured_0000"", ""209140_structured_0001"", ""114933_structured_0001"", ""173895_structured_0000"", ""95298_structured_0000"", ""158375_structured_0000"", ""29054_structured_0000"", ""29478_structured_0004"", ""6202_structured_0001"", ""117545_structured_0001"", ""206259_structured_0000"", ""108231_structured_0001""]",13691.9531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_3,bm25,"Tình trạng thừa cân, béo phì gây ra những hệ lụy gì cho sức khỏe cá nhân và xã hội theo cảnh báo của giới y khoa?",114604,"[""114604_structured_0000""]","[""114604_structured_0001"", ""114604_structured_0000"", ""117438_structured_0003"", ""212311_structured_0001"", ""117438_structured_0002"", ""28561_structured_0000"", ""210723_structured_0001"", ""212777_structured_0000"", ""114283_structured_0002"", ""29406_structured_0003"", ""210193_structured_0000"", ""31155_structured_0000"", ""210723_structured_0002"", ""114265_structured_0000"", ""29906_structured_0001"", ""117298_structured_0000"", ""205100_structured_0001"", ""29107_structured_0000"", ""29906_structured_0000"", ""209834_structured_0000"", ""31499_structured_0001"", ""114604_structured_0002"", ""114762_structured_0001"", ""210151_structured_0000"", ""210723_structured_0000"", ""210413_structured_0001"", ""114762_structured_0000"", ""57400_structured_0002"", ""213143_structured_0000"", ""206409_structured_0001"", ""106700_structured_0002"", ""31776_structured_0002"", ""205669_structured_0000"", ""205994_structured_0000"", ""206954_structured_0001"", ""243191_structured_0002"", ""31155_structured_0001"", ""98374_structured_0002"", ""29383_structured_0002"", ""205100_structured_0000"", ""114567_structured_0000"", ""243191_structured_0001"", ""31662_structured_0001"", ""30629_structured_0000"", ""212000_structured_0000"", ""172124_structured_0000"", ""117265_structured_0003"", ""43901_structured_0002"", ""31150_structured_0002"", ""212833_structured_0000""]",260.3897,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
114604_3,dense,"Tình trạng thừa cân, béo phì gây ra những hệ lụy gì cho sức khỏe cá nhân và xã hội theo cảnh báo của giới y khoa?",114604,"[""114604_structured_0000""]","[""114604_structured_0000"", ""114604_structured_0001"", ""30629_structured_0001"", ""30629_structured_0002"", ""28561_structured_0001"", ""28561_structured_0000"", ""30629_structured_0000"", ""31138_structured_0001"", ""117438_structured_0003"", ""27895_structured_0001"", ""210193_structured_0000"", ""30946_structured_0001"", ""117438_structured_0004"", ""205100_structured_0001"", ""210151_structured_0000"", ""213312_structured_0000"", ""117265_structured_0003"", ""208531_structured_0000"", ""210597_structured_0004"", ""207365_structured_0001"", ""29406_structured_0002"", ""117298_structured_0000"", ""205100_structured_0000"", ""206597_structured_0003"", ""117438_structured_0002"", ""31499_structured_0001"", ""28646_structured_0001"", ""30946_structured_0002"", ""29906_structured_0001"", ""29906_structured_0000"", ""114283_structured_0002"", ""31138_structured_0000"", ""114283_structured_0001"", ""210151_structured_0001"", ""27895_structured_0002"", ""205731_structured_0001"", ""207365_structured_0000"", ""31499_structured_0002"", ""207909_structured_0000"", ""30946_structured_0000"", ""209801_structured_0000"", ""72791_structured_0000"", ""206409_structured_0001"", ""206539_structured_0000"", ""158062_structured_0001"", ""205205_structured_0002"", ""114283_structured_0003"", ""210413_structured_0001"", ""210207_structured_0000"", ""29406_structured_0003""]",13493.6893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_3,hybrid,"Tình trạng thừa cân, béo phì gây ra những hệ lụy gì cho sức khỏe cá nhân và xã hội theo cảnh báo của giới y khoa?",114604,"[""114604_structured_0000""]","[""114604_structured_0000"", ""114604_structured_0001"", ""117438_structured_0003"", ""28561_structured_0000"", ""210193_structured_0000"", ""117438_structured_0002"", ""205100_structured_0001"", ""114283_structured_0002"", ""117298_structured_0000"", ""210151_structured_0000"", ""29906_structured_0001"", ""30629_structured_0000"", ""31499_structured_0001"", ""29906_structured_0000"", ""29406_structured_0003"", ""117265_structured_0003"", ""205100_structured_0000"", ""210413_structured_0001"", ""206409_structured_0001"", ""30629_structured_0001"", ""212311_structured_0001"", ""30629_structured_0002"", ""28561_structured_0001"", ""210723_structured_0001"", ""212777_structured_0000"", ""31138_structured_0001"", ""27895_structured_0001"", ""30946_structured_0001"", ""31155_structured_0000"", ""117438_structured_0004"", ""210723_structured_0002"", ""114265_structured_0000"", ""213312_structured_0000"", ""208531_structured_0000"", ""29107_structured_0000"", ""210597_structured_0004"", ""207365_structured_0001"", ""209834_structured_0000"", ""29406_structured_0002"", ""114604_structured_0002"", ""114762_structured_0001"", ""206597_structured_0003"", ""210723_structured_0000"", ""114762_structured_0000"", ""28646_structured_0001"", ""30946_structured_0002"", ""57400_structured_0002"", ""213143_structured_0000"", ""106700_structured_0002"", ""31138_structured_0000""]",13309.8215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114604_4,bm25,Hệ thống nhà thuốc Long Châu đóng vai trò gì trong việc đưa kiến thức y khoa về quản lý cân nặng đến với người dân?,114604,"[""114604_structured_0001""]","[""114604_structured_0001"", ""114604_structured_0000"", ""29054_structured_0002"", ""205994_structured_0000"", ""206172_structured_0001"", ""205994_structured_0002"", ""28541_structured_0000"", ""206172_structured_0000"", ""65134_structured_0001"", ""56306_structured_0001"", ""206172_structured_0002"", ""114604_structured_0002"", ""205994_structured_0001"", ""29260_structured_0003"", ""29266_structured_0000"", ""29478_structured_0002"", ""28541_structured_0001"", ""29260_structured_0002"", ""29260_structured_0004"", ""56306_structured_0000"", ""116707_structured_0002"", ""29260_structured_0001"", ""13092_structured_0001"", ""29260_structured_0000"", ""29478_structured_0001"", ""210597_structured_0002"", ""189823_structured_0000"", ""114399_structured_0000"", ""210723_structured_0002"", ""117438_structured_0003"", ""94684_structured_0002"", ""65134_structured_0000"", ""117438_structured_0002"", ""29478_structured_0004"", ""210597_structured_0003"", ""172308_structured_0003"", ""210723_structured_0000"", ""160768_structured_0000"", ""182962_structured_0001"", ""29906_structured_0000"", ""168712_structured_0001"", ""161827_structured_0000"", ""173895_structured_0000"", ""114399_structured_0001"", ""210723_structured_0001"", ""46682_structured_0001"", ""115377_structured_0002"", ""116707_structured_0001"", ""183059_structured_0000"", ""208939_structured_0000""]",238.9113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
