qa_id,method,question,article_id,is_possible,source_article_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,relevant_article_ids,retrieved_article_ids,retrieved_chunk_ids
56336_5,bm25,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,True,"[""56336""]",192.2524,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,"[""56336""]","[""206561"", ""61560"", ""56336"", ""215937"", ""215131"", ""94662"", ""196460"", ""24913"", ""226567"", ""180947"", ""259534"", ""33383"", ""78292"", ""229075"", ""46726"", ""46867"", ""141383"", ""232586"", ""241885"", ""3684"", ""177010"", ""178842"", ""165320"", ""91121"", ""117263"", ""168648"", ""101603"", ""42347"", ""56444"", ""252218"", ""68519"", ""30638"", ""175333"", ""88621"", ""262435"", ""133376"", ""2283"", ""57487"", ""190582"", ""209746"", ""25992"", ""245790""]","[""206561_token_0000"", ""61560_token_0001"", ""61560_token_0000"", ""56336_token_0000"", ""215937_token_0001"", ""215937_token_0000"", ""215131_token_0000"", ""94662_token_0001"", ""196460_token_0000"", ""24913_token_0001"", ""226567_token_0000"", ""180947_token_0000"", ""259534_token_0003"", ""259534_token_0002"", ""33383_token_0001"", ""78292_token_0000"", ""229075_token_0002"", ""46726_token_0001"", ""46867_token_0000"", ""141383_token_0001"", ""232586_token_0000"", ""141383_token_0002"", ""241885_token_0000"", ""3684_token_0002"", ""177010_token_0002"", ""178842_token_0000"", ""165320_token_0000"", ""91121_token_0000"", ""117263_token_0001"", ""168648_token_0000"", ""94662_token_0000"", ""101603_token_0000"", ""42347_token_0003"", ""56444_token_0000"", ""252218_token_0000"", ""259534_token_0004"", ""68519_token_0001"", ""30638_token_0007"", ""46726_token_0003"", ""175333_token_0000"", ""88621_token_0001"", ""175333_token_0001"", ""262435_token_0000"", ""133376_token_0000"", ""2283_token_0002"", ""57487_token_0000"", ""190582_token_0000"", ""209746_token_0002"", ""25992_token_0000"", ""245790_token_0000""]"
56336_5,dense,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,True,"[""56336""]",6241.7597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""56336""]","[""56336"", ""61560"", ""215937"", ""42347"", ""206561"", ""94684"", ""35174"", ""196460"", ""46726"", ""259741"", ""53110"", ""19315"", ""55803"", ""16890"", ""141383"", ""141456"", ""57487"", ""263932"", ""43513"", ""159366"", ""188332"", ""56826"", ""6066"", ""141388"", ""19872"", ""99986"", ""186561"", ""55700"", ""259534"", ""62388"", ""55165"", ""43393"", ""243880"", ""61917"", ""141693"", ""204230"", ""57816"", ""33383"", ""258763""]","[""56336_token_0000"", ""61560_token_0001"", ""61560_token_0000"", ""215937_token_0001"", ""42347_token_0003"", ""215937_token_0000"", ""206561_token_0000"", ""94684_token_0000"", ""35174_token_0003"", ""196460_token_0002"", ""46726_token_0001"", ""259741_token_0000"", ""53110_token_0001"", ""46726_token_0000"", ""19315_token_0001"", ""55803_token_0000"", ""16890_token_0001"", ""141383_token_0000"", ""46726_token_0003"", ""141456_token_0000"", ""141383_token_0001"", ""57487_token_0000"", ""263932_token_0001"", ""196460_token_0000"", ""43513_token_0000"", ""159366_token_0001"", ""46726_token_0002"", ""188332_token_0000"", ""56826_token_0000"", ""6066_token_0001"", ""141388_token_0002"", ""188332_token_0002"", ""19872_token_0001"", ""99986_token_0000"", ""186561_token_0000"", ""55700_token_0000"", ""259534_token_0005"", ""259741_token_0001"", ""62388_token_0000"", ""55165_token_0000"", ""43393_token_0002"", ""243880_token_0000"", ""61917_token_0000"", ""141693_token_0000"", ""204230_token_0000"", ""19315_token_0000"", ""57816_token_0001"", ""16890_token_0000"", ""33383_token_0001"", ""258763_token_0002""]"
56336_5,hybrid,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,True,"[""56336""]",6752.7499,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,"[""56336""]","[""61560"", ""56336"", ""206561"", ""215937"", ""46726"", ""196460"", ""42347"", ""141383"", ""33383"", ""57487"", ""215131"", ""94662"", ""94684"", ""35174"", ""24913"", ""226567"", ""180947"", ""259741"", ""259534"", ""53110"", ""19315"", ""55803"", ""78292"", ""16890"", ""229075"", ""46867"", ""141456"", ""232586"", ""241885"", ""263932"", ""3684"", ""177010"", ""43513"", ""159366"", ""178842"", ""165320"", ""188332"", ""91121"", ""117263"", ""56826"", ""168648""]","[""61560_token_0001"", ""56336_token_0000"", ""61560_token_0000"", ""206561_token_0000"", ""215937_token_0001"", ""215937_token_0000"", ""46726_token_0001"", ""196460_token_0000"", ""42347_token_0003"", ""141383_token_0001"", ""46726_token_0003"", ""33383_token_0001"", ""57487_token_0000"", ""215131_token_0000"", ""94662_token_0001"", ""94684_token_0000"", ""35174_token_0003"", ""196460_token_0002"", ""24913_token_0001"", ""226567_token_0000"", ""180947_token_0000"", ""259741_token_0000"", ""259534_token_0003"", ""53110_token_0001"", ""259534_token_0002"", ""46726_token_0000"", ""19315_token_0001"", ""55803_token_0000"", ""78292_token_0000"", ""16890_token_0001"", ""229075_token_0002"", ""141383_token_0000"", ""46867_token_0000"", ""141456_token_0000"", ""232586_token_0000"", ""141383_token_0002"", ""241885_token_0000"", ""263932_token_0001"", ""3684_token_0002"", ""177010_token_0002"", ""43513_token_0000"", ""159366_token_0001"", ""178842_token_0000"", ""165320_token_0000"", ""46726_token_0002"", ""188332_token_0000"", ""91121_token_0000"", ""117263_token_0001"", ""56826_token_0000"", ""168648_token_0000""]"
5446_1,bm25,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,True,"[""5446""]",218.7584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""59379"", ""65400"", ""60787"", ""32803"", ""181995"", ""65134"", ""55771"", ""108652"", ""119753"", ""190593"", ""61321"", ""195991"", ""196420"", ""132078"", ""122059"", ""196229"", ""197588"", ""104975"", ""134646"", ""196813"", ""86969"", ""119906"", ""198519"", ""214167"", ""173021"", ""32796"", ""122604"", ""32112"", ""23783"", ""195469"", ""202905"", ""214139"", ""162259"", ""182850"", ""122315"", ""60067"", ""75217"", ""181956"", ""122231""]","[""5446_token_0001"", ""57017_token_0000"", ""59379_token_0000"", ""65400_token_0001"", ""60787_token_0000"", ""32803_token_0001"", ""181995_token_0000"", ""65134_token_0000"", ""55771_token_0000"", ""108652_token_0000"", ""119753_token_0001"", ""190593_token_0001"", ""61321_token_0001"", ""108652_token_0001"", ""195991_token_0001"", ""181995_token_0001"", ""196420_token_0000"", ""132078_token_0000"", ""122059_token_0000"", ""108652_token_0002"", ""5446_token_0000"", ""196229_token_0001"", ""197588_token_0001"", ""104975_token_0002"", ""134646_token_0000"", ""196813_token_0002"", ""86969_token_0001"", ""119906_token_0001"", ""195991_token_0000"", ""119906_token_0000"", ""198519_token_0001"", ""214167_token_0000"", ""173021_token_0001"", ""32796_token_0000"", ""122604_token_0002"", ""32112_token_0000"", ""23783_token_0002"", ""195469_token_0000"", ""202905_token_0001"", ""122604_token_0001"", ""214139_token_0000"", ""162259_token_0000"", ""173021_token_0000"", ""182850_token_0000"", ""122315_token_0002"", ""60067_token_0000"", ""75217_token_0003"", ""181956_token_0000"", ""181956_token_0001"", ""122231_token_0003""]"
5446_1,dense,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,True,"[""5446""]",6242.9617,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,"[""5446""]","[""181995"", ""184928"", ""5446"", ""56335"", ""183947"", ""19991"", ""22925"", ""184920"", ""22730"", ""59379"", ""60067"", ""199229"", ""132078"", ""21813"", ""198887"", ""195991"", ""186726"", ""60787"", ""190593"", ""65431"", ""58498"", ""202161"", ""185545"", ""196460"", ""181956"", ""45400"", ""6074"", ""64034"", ""196499"", ""188267"", ""24939"", ""20089"", ""200376"", ""196775"", ""181705"", ""198036"", ""119906""]","[""181995_token_0000"", ""184928_token_0000"", ""181995_token_0001"", ""5446_token_0001"", ""56335_token_0000"", ""183947_token_0001"", ""19991_token_0000"", ""22925_token_0002"", ""184920_token_0000"", ""22730_token_0000"", ""59379_token_0000"", ""60067_token_0000"", ""199229_token_0000"", ""56335_token_0001"", ""132078_token_0000"", ""22925_token_0000"", ""21813_token_0001"", ""184928_token_0001"", ""198887_token_0000"", ""195991_token_0000"", ""184920_token_0001"", ""186726_token_0000"", ""22730_token_0001"", ""60787_token_0001"", ""190593_token_0002"", ""65431_token_0000"", ""58498_token_0000"", ""202161_token_0000"", ""185545_token_0003"", ""21813_token_0000"", ""65431_token_0001"", ""186726_token_0001"", ""196460_token_0001"", ""181956_token_0001"", ""45400_token_0002"", ""6074_token_0001"", ""64034_token_0001"", ""196499_token_0000"", ""188267_token_0000"", ""24939_token_0001"", ""20089_token_0001"", ""60787_token_0000"", ""196460_token_0000"", ""200376_token_0000"", ""196775_token_0000"", ""181705_token_0000"", ""198036_token_0000"", ""60067_token_0001"", ""119906_token_0000"", ""132078_token_0001""]"
5446_1,hybrid,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,True,"[""5446""]",6485.2281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""181995"", ""59379"", ""132078"", ""60787"", ""195991"", ""60067"", ""119906"", ""181956"", ""184928"", ""57017"", ""65400"", ""56335"", ""183947"", ""32803"", ""19991"", ""22925"", ""65134"", ""184920"", ""55771"", ""108652"", ""22730"", ""119753"", ""190593"", ""199229"", ""61321"", ""196420"", ""21813"", ""122059"", ""198887"", ""186726"", ""196229"", ""197588"", ""104975"", ""134646"", ""196813"", ""65431"", ""58498""]","[""5446_token_0001"", ""181995_token_0000"", ""59379_token_0000"", ""181995_token_0001"", ""132078_token_0000"", ""60787_token_0000"", ""195991_token_0000"", ""60067_token_0000"", ""119906_token_0000"", ""181956_token_0001"", ""184928_token_0000"", ""57017_token_0000"", ""65400_token_0001"", ""56335_token_0000"", ""183947_token_0001"", ""32803_token_0001"", ""19991_token_0000"", ""22925_token_0002"", ""65134_token_0000"", ""184920_token_0000"", ""55771_token_0000"", ""108652_token_0000"", ""22730_token_0000"", ""119753_token_0001"", ""190593_token_0001"", ""199229_token_0000"", ""61321_token_0001"", ""108652_token_0001"", ""56335_token_0001"", ""195991_token_0001"", ""22925_token_0000"", ""196420_token_0000"", ""21813_token_0001"", ""184928_token_0001"", ""122059_token_0000"", ""198887_token_0000"", ""108652_token_0002"", ""184920_token_0001"", ""5446_token_0000"", ""186726_token_0000"", ""196229_token_0001"", ""197588_token_0001"", ""22730_token_0001"", ""104975_token_0002"", ""60787_token_0001"", ""134646_token_0000"", ""190593_token_0002"", ""196813_token_0002"", ""65431_token_0000"", ""58498_token_0000""]"
5446_2,bm25,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,True,"[""5446""]",179.534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""3359"", ""176852"", ""174006"", ""65431"", ""184793"", ""180525"", ""185156"", ""103052"", ""94729"", ""180510"", ""172308"", ""102742"", ""115717"", ""5535"", ""5771"", ""2318"", ""100056"", ""180909"", ""103521"", ""180727"", ""3410"", ""179621"", ""95654"", ""181688"", ""177369"", ""96667"", ""186109"", ""175182"", ""97380"", ""134183"", ""173789"", ""175848"", ""173021"", ""94819""]","[""5446_token_0000"", ""5446_token_0002"", ""57017_token_0000"", ""5446_token_0001"", ""3359_token_0000"", ""3359_token_0001"", ""176852_token_0002"", ""174006_token_0000"", ""174006_token_0001"", ""176852_token_0001"", ""176852_token_0000"", ""65431_token_0001"", ""184793_token_0000"", ""180525_token_0000"", ""185156_token_0002"", ""103052_token_0000"", ""94729_token_0001"", ""180510_token_0004"", ""172308_token_0001"", ""102742_token_0004"", ""115717_token_0000"", ""5535_token_0000"", ""5771_token_0000"", ""2318_token_0000"", ""100056_token_0000"", ""57017_token_0001"", ""180909_token_0000"", ""103521_token_0000"", ""180727_token_0001"", ""3410_token_0000"", ""3410_token_0002"", ""179621_token_0002"", ""172308_token_0002"", ""95654_token_0000"", ""181688_token_0001"", ""177369_token_0000"", ""96667_token_0001"", ""186109_token_0001"", ""175182_token_0003"", ""94729_token_0002"", ""97380_token_0001"", ""134183_token_0000"", ""173789_token_0000"", ""175848_token_0000"", ""100056_token_0004"", ""173021_token_0001"", ""100056_token_0001"", ""180510_token_0003"", ""172308_token_0003"", ""94819_token_0001""]"
5446_2,dense,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,True,"[""5446""]",6249.6273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""103130"", ""3359"", ""184793"", ""65431"", ""94973"", ""102742"", ""180714"", ""102299"", ""183441"", ""95809"", ""185226"", ""103139"", ""181688"", ""173895"", ""185461"", ""132078"", ""198519"", ""17668"", ""109030"", ""4776"", ""94684"", ""184986"", ""2818"", ""64976"", ""185199"", ""174006"", ""95490"", ""94788"", ""185156"", ""4561"", ""103751"", ""103521""]","[""5446_token_0002"", ""5446_token_0000"", ""5446_token_0001"", ""57017_token_0000"", ""57017_token_0001"", ""103130_token_0001"", ""103130_token_0000"", ""103130_token_0002"", ""3359_token_0000"", ""3359_token_0001"", ""184793_token_0000"", ""65431_token_0001"", ""94973_token_0004"", ""102742_token_0001"", ""180714_token_0000"", ""102299_token_0001"", ""183441_token_0002"", ""95809_token_0001"", ""185226_token_0002"", ""95809_token_0000"", ""103139_token_0003"", ""181688_token_0000"", ""173895_token_0000"", ""185461_token_0002"", ""102742_token_0000"", ""132078_token_0002"", ""198519_token_0001"", ""95809_token_0002"", ""17668_token_0002"", ""94973_token_0005"", ""109030_token_0001"", ""4776_token_0000"", ""183441_token_0000"", ""94684_token_0002"", ""184986_token_0000"", ""2818_token_0000"", ""185461_token_0000"", ""102742_token_0002"", ""64976_token_0000"", ""17668_token_0000"", ""185199_token_0000"", ""94973_token_0001"", ""174006_token_0001"", ""95490_token_0000"", ""94788_token_0001"", ""185156_token_0002"", ""4561_token_0001"", ""109030_token_0000"", ""103751_token_0001"", ""103521_token_0000""]"
5446_2,hybrid,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,True,"[""5446""]",6436.1409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""3359"", ""184793"", ""65431"", ""174006"", ""185156"", ""103521"", ""103130"", ""176852"", ""94973"", ""102742"", ""180525"", ""180714"", ""102299"", ""103052"", ""183441"", ""94729"", ""180510"", ""95809"", ""172308"", ""185226"", ""103139"", ""115717"", ""181688"", ""5535"", ""173895"", ""5771"", ""185461"", ""2318"", ""100056"", ""132078"", ""180909"", ""198519"", ""17668"", ""180727"", ""3410""]","[""5446_token_0000"", ""5446_token_0002"", ""5446_token_0001"", ""57017_token_0000"", ""3359_token_0000"", ""3359_token_0001"", ""184793_token_0000"", ""65431_token_0001"", ""57017_token_0001"", ""174006_token_0001"", ""185156_token_0002"", ""103521_token_0000"", ""103130_token_0001"", ""103130_token_0000"", ""176852_token_0002"", ""103130_token_0002"", ""174006_token_0000"", ""176852_token_0001"", ""176852_token_0000"", ""94973_token_0004"", ""102742_token_0001"", ""180525_token_0000"", ""180714_token_0000"", ""102299_token_0001"", ""103052_token_0000"", ""183441_token_0002"", ""94729_token_0001"", ""180510_token_0004"", ""95809_token_0001"", ""172308_token_0001"", ""185226_token_0002"", ""102742_token_0004"", ""95809_token_0000"", ""103139_token_0003"", ""115717_token_0000"", ""181688_token_0000"", ""5535_token_0000"", ""173895_token_0000"", ""5771_token_0000"", ""185461_token_0002"", ""2318_token_0000"", ""100056_token_0000"", ""102742_token_0000"", ""132078_token_0002"", ""180909_token_0000"", ""198519_token_0001"", ""95809_token_0002"", ""17668_token_0002"", ""180727_token_0001"", ""3410_token_0000""]"
5446_3,bm25,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,True,"[""5446""]",143.0171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""3359"", ""65431"", ""198519"", ""174006"", ""184986"", ""94728"", ""6288"", ""180510"", ""95667"", ""5075"", ""2318"", ""3940"", ""208199"", ""172308"", ""5771"", ""2283"", ""100056"", ""94819"", ""184793"", ""175182"", ""98645"", ""3226"", ""5742"", ""6223"", ""97616"", ""4169"", ""64976"", ""4489"", ""65310"", ""178498"", ""3410"", ""175496"", ""94743""]","[""5446_token_0000"", ""5446_token_0001"", ""5446_token_0002"", ""57017_token_0000"", ""3359_token_0001"", ""65431_token_0001"", ""198519_token_0001"", ""174006_token_0001"", ""3359_token_0000"", ""57017_token_0001"", ""184986_token_0001"", ""94728_token_0000"", ""6288_token_0001"", ""180510_token_0004"", ""95667_token_0001"", ""65431_token_0000"", ""5075_token_0000"", ""95667_token_0000"", ""2318_token_0000"", ""3940_token_0000"", ""208199_token_0000"", ""172308_token_0002"", ""5771_token_0000"", ""2283_token_0001"", ""198519_token_0000"", ""100056_token_0002"", ""94819_token_0001"", ""184793_token_0001"", ""100056_token_0001"", ""175182_token_0002"", ""98645_token_0000"", ""3226_token_0001"", ""5742_token_0002"", ""6223_token_0000"", ""97616_token_0001"", ""97616_token_0000"", ""100056_token_0000"", ""4169_token_0000"", ""64976_token_0000"", ""4489_token_0001"", ""65310_token_0000"", ""94819_token_0002"", ""180510_token_0003"", ""2283_token_0004"", ""178498_token_0000"", ""100056_token_0003"", ""3410_token_0002"", ""5075_token_0001"", ""175496_token_0001"", ""94743_token_0000""]"
5446_3,dense,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,True,"[""5446""]",6259.508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""65431"", ""3359"", ""198519"", ""184986"", ""185226"", ""185461"", ""17668"", ""19982"", ""181688"", ""185156"", ""20747"", ""95490"", ""173895"", ""99725"", ""188267"", ""5771"", ""6288"", ""5014"", ""94772"", ""99496"", ""18873"", ""94819"", ""94973"", ""94684"", ""94788"", ""182255"", ""202899"", ""4776""]","[""5446_token_0001"", ""5446_token_0000"", ""57017_token_0000"", ""65431_token_0001"", ""57017_token_0001"", ""3359_token_0001"", ""198519_token_0001"", ""198519_token_0000"", ""3359_token_0000"", ""65431_token_0000"", ""184986_token_0001"", ""185226_token_0002"", ""5446_token_0002"", ""185461_token_0002"", ""17668_token_0002"", ""19982_token_0001"", ""185461_token_0000"", ""181688_token_0001"", ""184986_token_0000"", ""185461_token_0001"", ""17668_token_0000"", ""185156_token_0002"", ""185226_token_0001"", ""20747_token_0000"", ""95490_token_0001"", ""19982_token_0000"", ""17668_token_0001"", ""173895_token_0000"", ""99725_token_0000"", ""188267_token_0000"", ""5771_token_0000"", ""6288_token_0001"", ""5014_token_0001"", ""185156_token_0001"", ""5014_token_0000"", ""94772_token_0000"", ""99496_token_0001"", ""18873_token_0002"", ""94819_token_0001"", ""94973_token_0004"", ""5771_token_0001"", ""94684_token_0002"", ""99496_token_0004"", ""184986_token_0002"", ""20747_token_0002"", ""94788_token_0001"", ""182255_token_0001"", ""202899_token_0000"", ""182255_token_0002"", ""4776_token_0000""]"
5446_3,hybrid,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,True,"[""5446""]",6378.1359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""65431"", ""3359"", ""198519"", ""184986"", ""6288"", ""5771"", ""94819"", ""174006"", ""185226"", ""94728"", ""180510"", ""185461"", ""17668"", ""95667"", ""19982"", ""5075"", ""181688"", ""2318"", ""3940"", ""208199"", ""172308"", ""185156"", ""20747"", ""2283"", ""95490"", ""100056"", ""173895"", ""184793"", ""99725"", ""175182"", ""188267"", ""98645"", ""3226""]","[""5446_token_0000"", ""5446_token_0001"", ""57017_token_0000"", ""65431_token_0001"", ""3359_token_0001"", ""198519_token_0001"", ""57017_token_0001"", ""5446_token_0002"", ""3359_token_0000"", ""184986_token_0001"", ""65431_token_0000"", ""198519_token_0000"", ""6288_token_0001"", ""5771_token_0000"", ""94819_token_0001"", ""174006_token_0001"", ""185226_token_0002"", ""94728_token_0000"", ""180510_token_0004"", ""185461_token_0002"", ""17668_token_0002"", ""95667_token_0001"", ""19982_token_0001"", ""185461_token_0000"", ""5075_token_0000"", ""181688_token_0001"", ""95667_token_0000"", ""184986_token_0000"", ""2318_token_0000"", ""185461_token_0001"", ""3940_token_0000"", ""17668_token_0000"", ""208199_token_0000"", ""172308_token_0002"", ""185156_token_0002"", ""185226_token_0001"", ""20747_token_0000"", ""2283_token_0001"", ""95490_token_0001"", ""100056_token_0002"", ""19982_token_0000"", ""17668_token_0001"", ""173895_token_0000"", ""184793_token_0001"", ""100056_token_0001"", ""99725_token_0000"", ""175182_token_0002"", ""188267_token_0000"", ""98645_token_0000"", ""3226_token_0001""]"
5446_4,bm25,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,True,"[""5446""]",153.7246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""65431"", ""102299"", ""3359"", ""2283"", ""97563"", ""179963"", ""178001"", ""97857"", ""184793"", ""180525"", ""3226"", ""2318"", ""95433"", ""103130"", ""175182"", ""180510"", ""94729"", ""6096"", ""102600"", ""4938"", ""177328"", ""97087"", ""185156"", ""94684"", ""102742"", ""177709"", ""4950"", ""95885"", ""180909"", ""4776"", ""178145"", ""181688""]","[""5446_token_0000"", ""57017_token_0000"", ""5446_token_0001"", ""5446_token_0002"", ""65431_token_0001"", ""102299_token_0001"", ""3359_token_0000"", ""2283_token_0000"", ""3359_token_0001"", ""57017_token_0001"", ""97563_token_0000"", ""179963_token_0001"", ""178001_token_0001"", ""97563_token_0001"", ""97857_token_0001"", ""2283_token_0004"", ""2283_token_0001"", ""2283_token_0003"", ""184793_token_0000"", ""180525_token_0001"", ""3226_token_0001"", ""2318_token_0000"", ""95433_token_0001"", ""103130_token_0000"", ""175182_token_0000"", ""180510_token_0004"", ""94729_token_0002"", ""180510_token_0003"", ""6096_token_0002"", ""95433_token_0003"", ""102600_token_0000"", ""4938_token_0000"", ""177328_token_0000"", ""180525_token_0000"", ""97087_token_0003"", ""185156_token_0002"", ""94684_token_0001"", ""102742_token_0001"", ""184793_token_0001"", ""177709_token_0000"", ""4950_token_0002"", ""4938_token_0001"", ""103130_token_0001"", ""95885_token_0001"", ""65431_token_0000"", ""180909_token_0000"", ""2283_token_0002"", ""4776_token_0000"", ""178145_token_0002"", ""181688_token_0001""]"
5446_4,dense,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,True,"[""5446""]",6263.415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""3359"", ""103130"", ""65431"", ""198519"", ""132078"", ""94973"", ""185461"", ""102299"", ""184793"", ""17668"", ""184986"", ""102742"", ""173895"", ""181688"", ""95667"", ""94684"", ""58169"", ""99496"", ""4946"", ""103139"", ""95809"", ""95490"", ""5014"", ""4561"", ""94788"", ""185226"", ""94729"", ""95666""]","[""5446_token_0002"", ""5446_token_0000"", ""57017_token_0000"", ""5446_token_0001"", ""57017_token_0001"", ""3359_token_0001"", ""3359_token_0000"", ""103130_token_0000"", ""65431_token_0001"", ""103130_token_0001"", ""103130_token_0002"", ""198519_token_0001"", ""132078_token_0002"", ""94973_token_0004"", ""198519_token_0000"", ""185461_token_0002"", ""65431_token_0000"", ""102299_token_0001"", ""184793_token_0001"", ""17668_token_0002"", ""184986_token_0001"", ""102742_token_0001"", ""185461_token_0001"", ""184793_token_0000"", ""173895_token_0000"", ""184986_token_0000"", ""181688_token_0000"", ""95667_token_0000"", ""94973_token_0005"", ""17668_token_0000"", ""94973_token_0001"", ""94684_token_0002"", ""58169_token_0001"", ""99496_token_0001"", ""4946_token_0000"", ""99496_token_0000"", ""103139_token_0003"", ""94973_token_0003"", ""95809_token_0001"", ""94684_token_0001"", ""95490_token_0000"", ""5014_token_0001"", ""4561_token_0001"", ""94788_token_0001"", ""185226_token_0002"", ""181688_token_0001"", ""94729_token_0002"", ""17668_token_0001"", ""103139_token_0004"", ""95666_token_0000""]"
5446_4,hybrid,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,True,"[""5446""]",6747.4509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""5446""]","[""5446"", ""57017"", ""65431"", ""3359"", ""102299"", ""103130"", ""184793"", ""102742"", ""94729"", ""94684"", ""181688"", ""2283"", ""97563"", ""179963"", ""198519"", ""132078"", ""178001"", ""94973"", ""97857"", ""185461"", ""17668"", ""180525"", ""184986"", ""3226"", ""2318"", ""95433"", ""173895"", ""175182"", ""180510"", ""95667"", ""6096""]","[""5446_token_0000"", ""5446_token_0002"", ""57017_token_0000"", ""5446_token_0001"", ""65431_token_0001"", ""3359_token_0000"", ""57017_token_0001"", ""3359_token_0001"", ""102299_token_0001"", ""103130_token_0000"", ""184793_token_0000"", ""103130_token_0001"", ""184793_token_0001"", ""65431_token_0000"", ""102742_token_0001"", ""94729_token_0002"", ""94684_token_0001"", ""181688_token_0001"", ""2283_token_0000"", ""103130_token_0002"", ""97563_token_0000"", ""179963_token_0001"", ""198519_token_0001"", ""132078_token_0002"", ""178001_token_0001"", ""94973_token_0004"", ""97563_token_0001"", ""198519_token_0000"", ""97857_token_0001"", ""185461_token_0002"", ""2283_token_0004"", ""2283_token_0001"", ""2283_token_0003"", ""17668_token_0002"", ""180525_token_0001"", ""184986_token_0001"", ""3226_token_0001"", ""2318_token_0000"", ""185461_token_0001"", ""95433_token_0001"", ""173895_token_0000"", ""175182_token_0000"", ""180510_token_0004"", ""184986_token_0000"", ""181688_token_0000"", ""180510_token_0003"", ""95667_token_0000"", ""6096_token_0002"", ""94973_token_0005"", ""17668_token_0000""]"
